0,1,2,3
1 Samuel,22,15,"This isn't the first time I've talked with God for David, and it's never made you angry before! Please don't accuse me or my family like this. I have no idea what's going on!”"
1 Samuel,22,16,"“Ahimelech,” Saul said, “you and your whole family are going to die.”"
1 Samuel,22,17,"Saul shouted to his bodyguards, “These priests of the LORD helped David! They knew he was running away, but they didn't tell me. Kill them!” But the king's officers would not attack the priests of the LORD."
1 Samuel,22,18,"Saul turned to Doeg, who was from Edom, and said, “Kill the priests!” On that same day, Doeg killed eighty-five priests."
1 Samuel,22,19,"Then he attacked the town of Nob, where the priests had lived, and he killed everyone there—men, women, children, and babies. He even killed their cattle, donkeys, and sheep."
1 Samuel,22,20,Ahimelech's son Abiathar was the only one who escaped. He ran to David
1 Samuel,22,21,"and told him, “Saul has murdered the priests at Nob!”"
1 Samuel,22,22,"David answered, “That day when I saw Doeg, I knew he would tell Saul! Your family died because of me."
1 Samuel,22,23,Stay here. Isn't the same person trying to kill both of us? Don't worry! You'll be safe here with me.”
1 Samuel,23,1,"One day some people told David, “The Philistines keep attacking the town of Keilah and stealing grain from the threshing place.”"
1 Samuel,23,2,"David asked the LORD , “Should I attack these Philistines?” “Yes,” the LORD answered. “Attack them and rescue Keilah.”"
1 Samuel,23,3,"But David's men said, “Look, even here in Judah we're afraid of the Philistines. We will be terrified if we try to fight them at Keilah!”"
1 Samuel,23,4,"David asked the LORD about it again. “Leave at once,” the LORD answered. “I will give you victory over the Philistines at Keilah.”"
1 Samuel,23,5,"David and his men went there and fiercely attacked the Philistines. They killed many of them, then led away their cattle, and rescued the people of Keilah."
1 Samuel,24,1,"When Saul got back from fighting off the Philistines, he heard that David was in the desert around En-Gedi."
1 Samuel,24,2,Saul led three thousand of Israel's best soldiers out to look for David and his men near Wild Goat Rocks at En-Gedi.
1 Samuel,24,3,"There were some sheep pens along the side of the road, and one of them was built around the entrance to a cave. Saul went into the cave to relieve himself. David and his men were hiding at the back of the cave."
1 Samuel,24,4,"They whispered to David, “The LORD told you he was going to let you defeat your enemies and do whatever you want with them. This must be the day the LORD was talking about.” David sneaked over and cut off a small piece of Saul's robe, but Saul didn't notice a thing."
1 Samuel,24,5,"Afterwards, David was sorry that he had even done that,"
1 Samuel,25,1,"Samuel died, and people from all over Israel gathered to mourn for him when he was buried at his home in Ramah. Meanwhile, David moved his camp to Paran Desert."
1 Samuel,26,1,"Once again, some people from Ziph went to Gibeah to talk with Saul. “David has a hideout on Mount Hachilah near Jeshimon out in the desert,” they told him."
1 Samuel,26,2,Saul took three thousand of Israel's best soldiers and went to look for David there in Ziph Desert.
1 Samuel,26,3,"Saul set up camp on Mount Hachilah, which is across the road from Jeshimon. But David was hiding out in the desert. When David heard that Saul was following him,"
1 Samuel,26,4,he sent some spies to find out if it was true.
1 Samuel,26,5,"Then he sneaked up to Saul's camp. He noticed that Saul and his army commander Abner the son of Ner were sleeping in the middle of the camp, with soldiers sleeping all around them."
1 Samuel,26,6,"David asked Ahimelech the Hittite and Joab's brother Abishai, “Which one of you will go with me into Saul's camp?” “I will!” Abishai answered."
1 Samuel,26,7,"That same night, David and Abishai crept into the camp. Saul was sleeping, and his spear was stuck in the ground not far from his head. Abner and the soldiers were sound asleep all around him."
1 Samuel,26,8,"Abishai whispered, “This time God has let you get your hands on your enemy! I'll pin him to the ground with one thrust of his own spear.”"
1 Samuel,26,9,“Don't kill him!” David whispered back. “The LORD will punish anyone who kills his chosen king.
1 Samuel,26,10,"As surely as the LORD lives, the LORD will kill Saul, or Saul will die a natural death or be killed in battle."
1 Samuel,26,11,But I pray that the LORD will keep me from harming his chosen king. Let's grab his spear and his water jar and get out of here!”
1 Samuel,26,12,"David took the spear and the water jar, then left the camp. None of Saul's soldiers knew what had happened or even woke up—the LORD had made all of them fall sound asleep."
1 Samuel,26,13,"David and Abishai crossed the valley and went to the top of the next hill, where they were at a safe distance."
1 Samuel,26,14,“Abner!” David shouted towards Saul's army. “Can you hear me?” Abner shouted back. “Who dares disturb the king?”
1 Samuel,26,15,"“Abner, what kind of a man are you?” David replied. “Aren't you supposed to be the best soldier in Israel? Then why didn't you protect your king? Anyone who went into your camp could have killed him tonight."
1 Samuel,26,16,You're a complete failure! I swear by the living LORD that you and your men deserve to die for not protecting the LORD 's chosen king. Look and see if you can find the king's spear and the water jar that were near his head.”
1 Samuel,26,17,"Saul could tell it was David's voice, and he called out, “David, my son! Is that you?” “Yes it is, Your Majesty."
1 Samuel,26,18,"Why are you after me? Have I done something wrong, or have I committed a crime?"
1 Samuel,26,19,"Please listen to what I have to say. If the LORD has turned you against me, perhaps a sacrifice will make him change his mind. But if some people have turned you against me, I hope the LORD will punish them! They have forced me to leave the land that belongs to the LORD and have told me to worship foreign gods."
1 Samuel,26,20,Don't let me die in a land far away from the LORD . I'm no more important than a flea! Why should the king of Israel hunt me down as if I were a bird in the mountains?”
1 Samuel,26,21,"“David, you had the chance to kill me today. But you didn't. I was very wrong about you. It was a terrible mistake for me to try to kill you. I've acted like a fool, but I'll never try to harm you again. You're like a son to me, so please come back.”"
1 Samuel,26,22,"“Your Majesty, here's your spear! Let one of your soldiers come and get it."
1 Samuel,26,23,"The LORD put you in my power today, but you are his chosen king and I wouldn't harm you. The LORD rewards people who are faithful and live right."
1 Samuel,26,24,"I saved your life today, and I pray that the LORD will protect me and keep me safe.”"
1 Samuel,26,25,"“David, my son, I pray that the Lord will bless you and make you successful!” Saul went back home. David also left,"
1 Samuel,27,1,"but he thought to himself, “One of these days, Saul is going to kill me. The only way to escape from him is to go to Philistia. Then I'll be outside Israel, and Saul will give up trying to catch me.”"
1 Samuel,29,1,"The Philistines had brought their whole army to Aphek, while Israel's army was camping near Jezreel Spring."
1 Samuel,30,1,"It took David and his men three days to reach Ziklag. But while they had been away, the Amalekites had been raiding in the desert around there. They had attacked Ziklag, burnt it to the ground,"
1 Samuel,30,2,and had taken away the women and children.
1 Samuel,30,3,"When David and his men came to Ziklag, they saw the burnt out ruins and learnt that their families had been taken captive."
1 Samuel,30,4,They started crying and kept it up until they were too weak to cry any more.
1 Samuel,30,5,"David's two wives, Ahinoam and Abigail, had been taken captive with everyone else."
1 Samuel,30,6,"David was desperate. His soldiers were so upset over what had happened to their sons and daughters that they were thinking about stoning David to death. But he felt the LORD God giving him strength,"
1 Samuel,30,7,"and he said to the priest, “Abiathar, let's ask God what to do.” Abiathar brought everything he needed to get answers from God, and he went over to David."
1 Samuel,30,8,"Then David asked the LORD , “Should I go after the people who raided our town? Can I catch up with them?” “Go after them,” the LORD answered. “You will catch up with them, and you will rescue your families.”"
